,rowid,kepler_id,koi_name,plnt_disposition,plnt_disp_confidence,flag_nTransitLk,flag_scndEvent,flag_centroidOffset,flag_ephMatch,orbital_period,transit_epoch,impact_parameter,transit_duration,transit_depth,planetary_radius,equ_temp,insolation_flux,transit_sigToNoise,stellar_eff_temp,stellar_surf_gravity,stellar_radius,right_acension,declination,kepler_magnitude
1204,1265,5217586,K01592.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.12745993095685063,0.25162773719501225,0.7571443197385269,0.33550975261761184,0.3035587969468141,0.013804582377769267,0.6510884757400557,0.04791338156428124,0.2781751399546598,0.1349931321421787,0.21129251088060502,0.12513368882565462,1.423704534953107,0.9702844406535199,0.1550036010907997
1205,1266,5289854,K01593.01,CONFIRMED,1.0066289902955328,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.31636987127140753,0.42950579344687884,0.4201905853789436,0.41525539193365707,0.3072778606836227,0.08279060649976899,0.36513713239873413,0.047409061438405085,0.3271614409507416,0.25951568240146394,0.46340551909668815,0.12451086318245905,0.7723926038107384,0.9369792352392761,1.0908570710511496
1206,1267,5289854,K01593.02,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.25075274456853597,0.32175262523854314,0.7786781030379324,0.24646398831383412,0.3068628023532106,0.08259835561972625,0.5057495698269047,0.0477194896815949,0.3270431165522004,0.25951568240146394,0.46340551909668815,0.12451086318245905,0.7723926038107384,0.9369792352392761,1.0908570710511496
1207,1268,9895709,K01594.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.40723627936108503,0.42486124184316526,0.07588782561293624,0.5905448683688911,0.30944133753336284,0.08362369364662081,0.48090072641277903,0.04001033422145255,0.30231331725707694,0.5855245741626092,0.39507582528111457,0.1170369554641123,0.3727953378225254,0.804456099228545,0.5970485251346406
1208,1269,10006581,K01595.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.034525957906146876,0.269695285979721,0.7773885795931159,0.025434418841341056,0.30472872056936373,0.07949029972570211,0.6924450749836352,0.047950076609234095,0.3011300732716643,0.231400430873101,0.12799976185879622,0.08480572842874202,0.4924112726352267,0.8707423880093079,0.42878783541494203
1209,1270,5972334,K00191.03,CANDIDATE,1.0779064468797157,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.42004604199016093,0.4206586082777645,0.7554666810312353,0.6127175607317203,0.3111309659209044,0.08561028607372903,0.8318410114225827,0.031860956592988786,0.31272586432870786,0.34176141757823575,0.3880072362657101,0.12871493627402908,0.6683557796092912,0.719859088526632,0.49243427022195735
1210,1271,6616218,K01692.02,CONFIRMED,0.996147011386094,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3998280069120535,0.42142532132457994,0.056544973940688754,0.5049604947025019,0.31234557004361174,0.0867637913539854,0.06260826549200298,0.04522493685147775,0.32751641414636545,0.34683548593249486,0.5058170531891127,0.128870642684828,0.540249222417246,0.4829772094641362,1.2882027679421675
1211,1272,6696462,K01693.01,CANDIDATE,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.38895235407502443,0.3536872714391687,0.5882167484675646,0.6130979357257933,0.3037422221579877,0.05494627070691355,0.04846374390503926,0.04603051145930551,0.2784117887517423,0.12103944416796625,0.503460856850646,0.13400895424119136,0.2446135627148845,0.46881129996734117,0.48438701984405924
1212,1273,7220429,K01700.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3354921770962738,0.3168735107242239,0.26067779348417186,0.3896117777499131,0.30996692131153336,0.08452086442015355,0.4703010561895507,0.04765539172404017,0.31201591793746025,0.8212608770557178,0.4516245374043481,0.14163856837033698,1.0539311724985534,0.29076034758442976,0.11201879781220071
1213,1274,7222086,K01701.01,CANDIDATE,1.0464605101513995,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.4000823274931691,0.4168641840304901,0.17518113086380732,0.6672855234230867,0.31236555868841914,0.08109239039272487,1.3765665043165878,0.008429572380573245,0.32455830418283393,1.0840517899685627,1.183575721492487,0.1666601250114658,1.1346734261173488,0.28831527963708065,2.3972601836598395
1214,1275,12406749,K01476.01,CANDIDATE,1.0800028426616037,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.2219912008964282,1.1199122741571246,0.3702872862935749,0.24675558733394914,0.28323975159879317,0.0733062297509943,0.854326620594218,0.04804098562382695,0.29627877293147264,0.31131700745268137,0.4846112861429015,0.13899155938675586,0.25789016935430076,2.0553945973558316,1.0784204113762157
1215,1276,8692861,K00172.02,CONFIRMED,0.43850573340395504,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,2.3691300272068037,0.11770356023193904,0.5749333987569243,1.1788328123932719,0.3093343394935116,0.0839120699666849,1.0114816977198204,0.04807472139096102,0.3213635454222199,0.06903024353681078,0.1877305474959249,0.11999537726929124,0.24498338413322224,0.29217065773286266,0.4161734542644199
1216,1277,7811397,K01477.01,CANDIDATE,0.9185803674562476,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,1.5272759741715263,1.2356341603543686,0.007931198300136635,0.3803623040020342,0.16998173851489926,0.06042542078813135,1.0280243374172522,0.04807649695765229,0.2508422038916286,0.5345760150400805,0.64247644082026,0.14428557735391812,0.9265293831087423,0.08611168466360773,1.1698664383977915
1217,1278,12403119,K01478.01,CONFIRMED,1.0003398029498691,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.4501637424045392,0.7243120171015504,0.7412819231382537,0.40719459004225594,0.2786552971220884,0.07413931689784611,0.8779589630191207,0.04804856137504302,0.052778202765246085,0.1273820296107901,0.41156919965039024,0.12793640422003463,0.6769166408181654,2.051576173231947,1.3664805670726372
1218,1279,9842890,K01479.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.37067029206393015,3.473832342803973,0.4128415599725198,0.5978100089470083,0.3058316234416769,0.08115647401940577,0.17962324436324872,0.046739021754677354,0.2862211990554655,0.16183986658197688,0.5788591396816241,0.13868014656515806,0.9088253663818969,0.7768194221266953,1.0491576827293119
1219,1280,8113154,K01542.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.39837654535187234,0.41284152972830335,0.041458807865365696,0.12541596422471302,0.013741084279321207,0.025884346007120817,0.6191499295984593,0.03729152731822841,0.0396331524954784,1.421477335526791,0.05578355254171331,0.08433860919634537,1.0006497262318046,0.034854937074290285,1.0394695744434812
1220,1281,5270698,K01543.01,FALSE POSITIVE,0.6243669280131285,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.3824848229028593,0.3745226075615259,0.6768057508974284,0.10404525094972816,0.008967325578264263,0.029387782005164148,0.6356925692958911,0.036946712266784386,0.13454036215725718,0.08446032417952606,1.2047814885387003,0.09410093757918295,0.34288014581770404,0.9360518243801152,0.4880448609249215
1221,1282,5024450,K01544.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.41061679665611117,3.426136989420101,0.7713290776315087,0.3502778335711641,0.023770680762083704,0.07030517764092523,0.6853204883881866,0.035816149768898416,0.1527623195326113,0.6489504285908475,0.2537040449730297,0.10177772720582105,0.675363582078964,1.0069621248742697,0.5451071817863857
1222,1283,5282049,K01545.01,CANDIDATE,0.9269659505837983,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.36003334119726693,3.5093666054431285,0.7142019307971071,0.23463749578978607,0.11087414001683703,0.049018535238929364,0.1051813657248055,0.046362838358354294,0.8229517128703113,0.6451448773251532,0.3974320216195834,0.11765978110730789,0.36532160215348114,0.9450539812535723,0.622653412700682
1223,1284,5475431,K01546.01,CANDIDATE,0.5223615646794647,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.4176354055670356,0.41084272422918394,0.062091182982429965,0.5237573589929349,0.12749998928603534,0.051261462172761216,0.7160425335405599,0.03507769158200053,0.19724125135243753,0.027377055194111533,0.5223104275583905,0.12778069780923573,1.3424900799752872,0.88145834947173,0.1010452745696125
1224,1285,10027323,K01596.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.35988005974236037,0.39783283174328976,0.7399923996934372,0.4342424437211264,0.3085559581486594,0.08628316415387859,0.7219855030147635,0.04797244874954405,0.31757716466889957,2.2940092168794126,1.0430298183598303,0.1895961428963952,1.1327491011100286,0.8728078335582926,0.6138745941066104
1225,1286,12019440,K00186.01,CONFIRMED,1.0779064468797157,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3908038618111203,0.4154045317693753,0.6471467116666487,0.37037431242467916,0.11990430425923046,0.04808932265205616,0.11932588731176921,0.044750978916022255,1.5280468037776833,0.16691393493623594,0.2796222046961786,0.10909592851336893,0.6075713462618565,1.8465048751410185,0.4639031097912259
1226,1287,5039228,K01597.01,CANDIDATE,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3382708702254641,0.40238427038578256,0.7915733374860975,0.11097124563347104,0.30908742094000863,0.08163710121951259,0.03073948708636231,0.04591545473771142,0.29142747259128093,1.0523388627544437,0.07698931958792668,0.06814514247326076,1.3122232264942333,1.0108291118049602,1.1974883091367652
1227,1288,10004738,K01598.01,CONFIRMED,1.0527496974970627,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.22334112690394325,0.23975052598254976,0.3135482547216487,0.0936546522196308,0.3004981826860133,0.07913783977895711,0.8566898548367083,0.048041873407172586,0.26598772690490996,0.24662263593587821,0.5906401213739642,0.13618884399237582,0.6788535021447554,0.8798780232260471,0.028442299692937347
1228,1289,10004738,K01598.02,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.6432762436588164,0.20296371366382948,0.3844720441865566,0.33344938806638397,0.3055894080987169,0.0809962649527035,0.9323133505963966,0.048062351609678526,0.3039698588366546,0.24662263593587821,0.5906401213739642,0.13618884399237582,0.6788535021447554,0.8798780232260471,0.028442299692937347
1229,1290,7304449,K01702.01,CONFIRMED,1.0800028426616037,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.41047539247156106,0.4473788610421528,0.40381489585880426,0.6508501538875227,0.3034470956964199,0.08625112234053812,0.6380906874063592,0.04790154445300613,0.29237406777961106,2.952369585844527,1.5519682274689321,0.22416296609374883,1.1785881525059139,0.26337924959726666,1.027210636244133
1230,1291,7386827,K01704.01,CANDIDATE,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.30801845237668823,0.34473098234546906,0.30581111405274963,0.3745394186097768,0.3054577182035153,0.07929804884565937,0.3391415557313413,0.04733555297738664,0.29900023409792165,0.0007381963342514186,0.09583889029567119,0.1011549015626255,1.238173277976907,0.23825479586703585,0.39659883390334566
1231,1292,7522911,K01705.01,CANDIDATE,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.19171392360960454,0.44741597570353336,0.4179996537517857,0.17923902588601992,0.30818793192367644,0.08048359593925622,0.4856620787657374,0.047683623234431316,0.3238483577915863,0.7073022146648268,0.2560602413114985,0.09928642463303884,0.36813038220584476,0.19264127769184533,0.8223715357158035
1232,1293,7626370,K01706.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.40605375390651743,0.4476666858473261,0.3870510910761896,0.5492424835958151,0.3100586339171202,0.08378390271332309,0.1583192523128585,0.04437444040636094,0.2817248719108976,0.575168561874153,0.3597328802040944,0.13432036706278913,1.016203119667725,0.15097744196979576,0.13671439568648555
1233,1294,7703955,K01707.01,CONFIRMED,1.0779064468797157,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.6805938164817636,0.5203418055962374,0.4244472709758682,0.7142998508818156,0.3017856865721358,0.07660653652506116,0.8661427918066693,0.04804512861277324,0.31485570350245057,0.12758990519072816,0.13118183537269137,0.11034157979976005,1.2399847761108336,0.12557132396007742,0.7338517815589177
1234,1295,7512982,K01480.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.19307677200309345,0.26566480348017407,0.4176115384893106,0.25007755075752613,0.29455685196767817,0.07933009065899983,0.7255303543784989,0.04797546721291921,0.2934389873664824,1.0254921283146454,0.4610493227582193,0.14101574272714143,1.1170981510433053,0.17369567799812244,1.1479193919126138
1235,1296,7512982,K01480.02,CANDIDATE,1.0338821354600731,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3474106004665557,0.3421450793633133,0.6187771958806856,0.4280930479836155,0.3106147885638197,0.08564232788706948,0.45848488497709944,0.047632782841504705,0.33710069042820756,1.0254921283146454,0.4610493227582193,0.14101574272714143,1.1170981510433053,0.17369567799812244,1.1479193919126138
1236,1297,9597806,K01481.01,CONFIRMED,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.3693667411294805,3.4608200429742006,0.7632038217001343,0.43982127696752804,0.30281686548366954,0.0803554286858944,0.1087262170885409,0.046383849230867615,0.28361806228755776,0.22526572101021525,0.37622625457337006,0.11828260675050342,0.7289563469408147,0.6767472948951659,0.8318819225260473
1237,1298,7812167,K01482.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,1.8929520056396643,2.5286764620621325,0.22293161754773339,3.59702530815494,3.9990062600072247,0.20272086399545744,0.3029955874843002,0.9117872795879557,0.4490319480071384,0.047613369979013526,0.31603894748786315,0.7377466247903812,0.2890469900500519,0.1042690297786033,0.8494832542868447,0.07432008016709982,0.7755511698807566
1238,1299,11760959,K01484.01,FALSE POSITIVE,0.7354759044531789,0.36743815253174383,0.6032292634276331,1.8929520056396643,0.39541432887157024,0.3881854873501853,3.436872340278156,0.7000171729041256,0.4883190887118152,0.30034062513282567,0.08176526847287442,0.24697542027422112,0.047024592064189435,0.3389938808048677,0.9760199618606195,0.5552971762969419,0.1509809530182704,0.3074796695972535,1.7043021542385748,0.722146690100156
1239,1300,5283458,K01547.01,CANDIDATE,1.082099238443491,0.36743815253174383,0.6032292634276331,0.528209327653692,0.39541432887157024,0.07410462450268449,3.6025423514780783,0.7967314312653635,0.38336728826388394,0.10026840024256765,0.0454939357714793,0.6239112819514177,0.047884735754995474,0.11618903835167403,0.5652283007455728,0.33145852414247656,0.10831739645937445,0.44137945113990334,0.9324251539676911,0.9913637936516756
1240,1301,9940565,K01548.01,FALSE POSITIVE,1.0142965434442481,0.36743815253174383,1.6575371368726477,0.528209327653692,0.39541432887157024,0.4035399764850948,0.39127496723256483,0.5160034355578405,0.4064433712376363,0.23223108165562753,0.052254758386315325,0.1595357533020815,0.04664391056558183,0.15428949468195993,1.175177144765288,0.7602862577436648,0.16312605306058386,1.2185253314508908,0.8537734333035506,0.28540046504510996
